time,position,velocity,acceleration,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11
32.9,2584.0778145358,7.31336805555556,-0.541096881679274,0,0,1,1,1,0,1,1,1,1,0
33.0,2584.88613337211,7.28299707048783,-0.494239361143478,0,0,1,1,1,0,1,1,1,1,0
33.1,2585.70325103987,7.27867672234761,-0.415819210467824,0,0,1,1,1,0,1,1,1,1,0
33.2,2586.52876477788,7.236447193347,-0.282803067039045,0,0,1,1,1,0,1,1,1,1,0
33.3,2587.36176049455,7.25911458333333,-0.178789798001799,0,0,1,1,1,1,1,1,1,1,0
33.4,2588.20700772315,7.35477198455364,-0.0700958601235791,0,0,1,1,1,1,1,1,1,1,0
33.5,2589.05804679225,7.29283293362129,0.014778156267857,0,0,1,1,1,1,1,1,1,1,0
33.6,2589.91989450287,7.35026041666667,0.102844943829619,0,0,1,1,1,1,1,1,1,1,0
33.7,2590.79174707655,7.39458765681671,0.186441301086819,0,0,1,1,1,1,1,1,1,1,0
33.8,2591.67042847879,7.39474979519823,0.279427359940264,0,0,1,1,1,1,1,1,1,1,0
33.9,2592.55589719312,7.48697916666667,0.329880869657879,0,0,1,1,1,1,1,1,1,1,0
34.0,2593.45005345056,7.56026507567326,0.394115879306959,0,0,1,1,1,1,1,1,1,1,0
34.1,2594.35314293793,7.64105902777778,0.431118883909227,0,0,1,1,1,1,1,1,1,1,0
34.2,2595.26268156402,7.71834436539211,0.461188463359512,0,0,1,1,1,1,1,1,1,1,0
34.3,2596.17961970755,7.79947916666667,0.461054174910618,0,0,1,1,1,1,1,1,1,1,0
34.4,2597.10363155925,7.87882714159359,0.451550161039223,0,0,1,1,1,1,1,1,1,1,0
34.5,2598.03841420052,8.03636360273042,0.473696690204551,0,0,1,1,1,1,1,1,1,1,0
34.6,2598.97869703835,8.03819444444444,0.473290795455049,0,0,1,1,1,1,1,1,1,1,0
34.7,2599.92649045949,8.18125586801194,0.485342016003315,0,0,1,1,1,1,1,1,1,1,0
34.8,2600.88398111745,8.24327256944444,0.468587338671169,0,0,1,1,1,1,1,1,1,1,0
34.9,2601.84727573391,8.339542963053,0.455345378699375,0,0,1,1,1,1,1,1,1,1,0
35.0,2602.81637989674,8.41579861111111,0.443848248226109,0,0,1,1,1,1,1,1,1,1,0
35.1,2603.79023495865,8.50597503692638,0.422764384331906,0,0,1,1,1,1,1,1,1,1,0
35.2,2604.77091870498,8.57855902777778,0.41826386076573,0,0,1,1,1,1,1,1,1,1,0
35.3,2605.7609686207,8.671875,0.406232857040506,0,0,1,1,1,1,1,1,1,1,0
35.4,2606.75567558792,8.73168835000917,0.401044926634154,0,0,1,1,1,1,1,1,1,1,0
35.5,2607.75510771791,8.80099826388889,0.39402658921261,0,0,1,1,1,1,1,1,1,1,0
35.6,2608.75990503721,8.94748263888889,0.391128929305844,0,0,1,1,1,1,1,1,1,1,0
35.7,2609.77017206883,9.01692708333333,0.383812688022292,0,0,1,1,1,1,1,1,1,1,0
35.8,2610.78229668332,9.08081633865526,0.375445827369262,0,0,1,1,1,1,1,1,1,1,0
35.9,2611.79552522928,9.14605034722222,0.361198101436541,0,0,1,1,1,1,1,1,1,1,0
36.0,2612.81091884773,9.23511416163628,0.343000947359759,0,0,1,1,1,1,1,1,1,1,0
36.1,2613.8249069434,9.29144965277778,0.318398587158201,0,0,1,1,1,1,1,1,1,1,0
36.2,2614.83263117471,9.35114791665859,0.292833988793679,0,0,1,1,1,1,1,1,1,1,0
36.3,2615.84051768924,9.42609312245344,0.26704600292723,0,0,1,1,1,1,1,1,1,1,0
36.4,2616.85011905433,9.54953521993956,0.231665657116233,0,0,1,1,1,1,1,1,1,1,0
36.5,2617.85581736213,9.61697048611111,0.22201235351766,0,0,1,1,1,1,1,1,1,1,0
36.6,2618.86102562022,9.66359013291147,0.199166499117559,0,0,1,1,1,1,1,1,1,1,0
36.7,2619.8637840319,9.71571180555556,0.183533163248191,0,0,1,1,1,1,1,1,1,1,0
36.8,2620.86316717212,9.77113864408007,0.15347266147511,0,0,1,1,1,1,1,1,1,1,0
36.9,2621.85971475325,9.83506944444444,0.125041662959921,0,0,1,1,1,1,1,1,1,1,0
37.0,2622.85407532031,9.88179884147204,0.0775691977090444,0,0,1,1,1,1,1,1,1,1,0
37.1,2623.84615694269,9.93386248575439,0.0073147176764992,0,0,1,1,1,1,1,1,1,1,0
37.2,2624.83467492725,9.9935139873266,-0.0736893187247712,0,0,1,1,1,1,1,1,1,1,0
37.3,2625.81909429275,10.0531684027778,-0.183870078299545,0,0,1,1,1,1,1,1,1,1,0
37.4,2626.79934269873,10.0737847222222,-0.289647462878387,0,0,1,1,1,1,1,1,1,1,0
37.5,2627.77508754176,10.0857204861111,-0.399080040074313,0,0,1,1,1,1,1,1,1,1,0
37.6,2628.74768535208,10.0759548611111,-0.465379463851524,0,0,1,1,1,1,1,1,1,1,0
37.7,2629.71502479311,10.0652236676832,-0.543753819023612,0,0,1,1,1,1,1,1,1,1,0
37.8,2630.67963847321,10.0184461805556,-0.60160000123235,0,0,1,1,1,1,1,1,1,1,0
37.9,2631.63882160545,10.0032869905583,-0.611262016222596,0,0,1,1,1,1,0,1,1,1,0
38.0,2632.59570322651,10.0281646751352,-0.629581223333914,0,0,1,1,1,1,0,1,1,1,0
38.1,2633.55081286952,9.99131424823794,-0.629876212953855,0,0,1,1,1,1,0,1,1,1,0
38.2,2634.50022956195,9.96202256944444,-0.645087828706217,0,0,1,1,1,1,0,1,1,1,0
38.3,2635.44615025316,9.94574652777778,-0.647539582965534,0,0,1,1,1,1,0,1,1,1,0
38.4,2636.38995386792,9.91427951388889,-0.65078340829413,0,0,1,1,1,1,0,1,1,1,0
38.5,2637.32905603227,9.90030505903233,-0.660471654093313,0,0,1,1,1,1,0,1,1,1,0
38.6,2638.26558631608,9.86037938765985,-0.69314632913042,0,0,1,1,1,1,0,1,1,1,0
38.7,2639.19868064967,9.84588380021379,-0.748278049559237,0,0,1,1,1,1,0,1,1,1,0
38.8,2640.12842879725,9.81987847222222,-0.785894737462902,0,0,1,1,1,1,0,1,1,1,0
38.9,2641.05357459933,9.78292780955778,-0.81314943307487,0,0,1,1,1,1,0,1,1,1,0
39.0,2641.9717253348,9.73631111049859,-0.811021325392419,0,0,1,1,1,1,0,1,1,1,0
39.1,2642.88320166711,9.66947857259606,-0.817675721190151,0,0,1,1,1,1,0,1,1,1,0
39.2,2643.79165219146,9.62676645377415,-0.810557154225921,0,0,1,1,1,1,0,1,1,1,0
39.3,2644.69579379938,9.58271054655378,-0.815491424637884,0,0,1,1,1,1,0,1,1,1,0
39.4,2645.59261608831,9.57685583355874,-0.812811069187746,0,0,1,1,1,1,0,1,1,1,0
39.5,2646.48338307243,9.51822506156684,-0.806075077497006,0,0,1,1,1,1,0,1,0,1,0
39.6,2647.36929587852,9.50520833333333,-0.812725548528036,0,0,1,1,1,1,0,1,0,1,0
39.7,2648.24917753191,9.45675858638493,-0.814774151056388,0,0,1,1,1,1,0,1,0,1,0
39.8,2649.11911669492,9.43142361111111,-0.817866667400395,0,0,1,1,1,1,0,1,0,1,0
39.9,2649.98676675371,9.37608506944444,-0.813845461476993,0,0,1,1,1,1,0,1,0,1,0
40.0,2650.84976085506,9.37608506944444,-0.819369793025482,0,0,1,1,1,1,0,1,0,1,0
40.1,2651.70726445118,9.30881076388889,-0.828106880091193,0,0,1,1,1,1,0,1,0,1,0
40.2,2652.55696094812,9.28401484491959,-0.836105422778195,0,0,1,1,1,1,0,1,0,1,0
40.3,2653.40283237331,9.23970945893357,-0.858192492185595,0,0,1,1,1,1,0,1,0,1,0
40.4,2654.24606382124,9.21332465277778,-0.896214327584308,0,0,1,1,1,1,0,1,0,1,0
40.5,2655.08581603444,9.1807311229416,-0.941453551309445,0,0,1,1,1,1,0,1,0,1,0
40.6,2655.91925484941,9.12651909722222,-0.980255769642566,0,0,1,1,1,1,0,1,0,1,0
40.7,2656.74282327633,9.06358506944444,-0.990627777139364,0,0,1,1,1,1,0,1,0,1,0
40.8,2657.56236516247,9.03211805555556,-1.02164376845257,0,0,1,1,1,1,0,1,0,1,0
40.9,2658.376563218,8.98003472222222,-1.03934180151083,0,0,1,1,1,1,0,1,0,1,0
41.0,2659.18482902479,8.88563368055556,-1.05407378944991,0,0,1,1,1,1,0,1,0,1,0
41.1,2659.99073120927,8.84117037374225,-1.05466739007005,0,0,1,1,1,1,0,1,0,1,0
41.2,2660.79342363135,8.76910905562799,-1.06109978124354,0,0,1,1,1,1,0,1,0,1,0
41.3,2661.58699290959,8.72656383235751,-1.04256897340806,0,0,1,1,1,1,0,1,0,1,0
41.4,2662.37676001915,8.65993923611111,-1.01176231236687,0,0,1,1,1,1,0,1,0,1,0
41.5,2663.15887719032,8.6328125,-0.984056871711035,0,0,0,1,1,1,0,1,0,1,0
